Taxon	MockHiSeq.even
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0405026622123
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.000766067764021
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.344187651089
k__Bacteria;p__Bacteroidetes;c__Cytophagia	5.32696127299e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	2.02931858019e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.090954058764
k__Bacteria;p__Firmicutes;c__Clostridia	0.376499476182
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00388107178461
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__GN02;c__BB34	7.6099446757e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000172492079316
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	4.3123019829e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	4.56596680542e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	7.10261503066e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.123811263225
k__Bacteria;p__Tenericutes;c__Mollicutes	1.26832411262e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0189512988907
