Taxon	Even2
Root;Other;Other	0.000190294957184
Root;k__Archaea;p__Euryarchaeota	1.00155240623e-05
Root;k__Bacteria;Other	0.0992888977916
Root;k__Bacteria;p__AD3	9.01397165607e-05
Root;k__Bacteria;p__Acidobacteria	0.000110170764685
Root;k__Bacteria;p__Actinobacteria	0.0999549301417
Root;k__Bacteria;p__Armatimonadetes	1.00155240623e-05
Root;k__Bacteria;p__Bacteroidetes	0.198297360909
Root;k__Bacteria;p__Chlamydiae	1.50232860934e-05
Root;k__Bacteria;p__Chlorobi	4.00620962492e-05
Root;k__Bacteria;p__Chloroflexi	0.000105163002654
Root;k__Bacteria;p__Cyanobacteria	0.000440683058741
Root;k__Bacteria;p__Firmicutes	0.344253593069
Root;k__Bacteria;p__Fusobacteria	1.50232860934e-05
Root;k__Bacteria;p__Hyd24-12	5.00776203115e-06
Root;k__Bacteria;p__OP3	5.00776203115e-06
Root;k__Bacteria;p__Planctomycetes	5.00776203115e-05
Root;k__Bacteria;p__Proteobacteria	0.196714908108
Root;k__Bacteria;p__SAR406	5.00776203115e-06
Root;k__Bacteria;p__SC4	5.00776203115e-06
Root;k__Bacteria;p__SPAM	1.00155240623e-05
Root;k__Bacteria;p__TM6	1.00155240623e-05
Root;k__Bacteria;p__Tenericutes	0.0336771996595
Root;k__Bacteria;p__Verrucomicrobia	0.000135209574841
Root;k__Bacteria;p__WS3	5.00776203115e-06
Unassignable;Other;Other	0.0265561620512
