Taxon	Even2
Root;Other;Other	0.000201094849737
Root;k__Bacteria;Other	0.0387219305106
Root;k__Bacteria;p__Acidobacteria	2.23438721931e-05
Root;k__Bacteria;p__Actinobacteria	0.0362417606971
Root;k__Bacteria;p__Bacteroidetes	0.329706178081
Root;k__Bacteria;p__Chlamydiae	2.23438721931e-05
Root;k__Bacteria;p__Chloroflexi	2.23438721931e-05
Root;k__Bacteria;p__Cyanobacteria	0.000402189699475
Root;k__Bacteria;p__Firmicutes	0.354396156854
Root;k__Bacteria;p__Planctomycetes	4.46877443861e-05
Root;k__Bacteria;p__Proteobacteria	0.191509328567
Root;k__Bacteria;p__SC4	2.23438721931e-05
Root;k__Bacteria;p__SPAM	2.23438721931e-05
Root;k__Bacteria;p__Tenericutes	0.0485979220199
Root;k__Bacteria;p__Verrucomicrobia	6.70316165792e-05
