Taxon	Even4	Even1	Even3
No blast hit;Other;Other	0.000728905475538	0.000717557116661	0.000815083044936
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	1.77174596706e-05	1.33620171301e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.134837794235	0.128203538177	0.138336963348
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0595855929403	0.0120301551164	0.0122930557597
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.177940404688	0.171983381023	0.170579510683
k__Bacteria;p__Firmicutes;c__Bacilli	0.0407409567127	0.0382697128886	0.0480898996513
k__Bacteria;p__Firmicutes;c__Clostridia	0.341594262056	0.385009257373	0.347305549246
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.10845141602	0.143272237627	0.151779152581
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0	1.77174596706e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	3.88749586954e-05	3.54349193413e-05	4.00860513903e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.136081792913	0.120416714651	0.130707251567
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0	2.65761895059e-05	4.00860513903e-05
