Taxon	MockMiSeq.even
Unassigned;Other;Other;Other	0.354894545332
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0436937771638
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.140026447896
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	4.21144840133e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.2634345204e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0735487348809
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.295816347158
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00549594016374
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000391664701324
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	3.36915872107e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.00255634917961
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0431757690105
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000534853946969
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0397771301506
