dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	k__Fungi;p__Basidiomycota;c__Agaricomycetes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp	underclassification	3	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	k__Fungi	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__Acaulospora_sp	underclassification	1	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	underclassification	0	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Collemataceae;g__Leptogium;s__Leptogium_sp	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Collemataceae;g__Leptogium;s__Leptogium_sp	match	7	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_arvensis	underclassification	6	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_campestris	underclassification	6	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	k__Fungi;p__Ascomycota	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_marxianus	underclassification	2	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	Unassigned	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp	underclassification	0	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	k__Fungi;p__Basidiomycota;c__Agaricomycetes	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus_sp	underclassification	3	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
F1-REF	6	0	sortmerna	1.0:0.9:5:0.9:1.0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_pygmaea	underclassification	6	[0, 1.0, 1.0, 0.98888888888888893, 0.97647058823529409, 0.94468085106382982, 0.69599999999999995]	[0, 0.84107579462102688, 0.77506112469437649, 0.65281173594132025, 0.60880195599022002, 0.54278728606356963, 0.21271393643031786]	[0, 0.9136786188579018, 0.87327823691460049, 0.78645066273932251, 0.74999999999999989, 0.68944099378881984, 0.3258426966292135]
