Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other	0.0123705327325
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples	0.00022577398143
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other	0.00983057544144
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.00579486552337
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.410569985231
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0601875805496
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.208427013857
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00895570126339
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000884281427268
Unassigned;Other;Other;Other;Other	0.282753689994
