Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other	0.0885316224683
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;Other	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;Other;Other	0.000253995729109
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.016133432423
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Hyaloraphidium	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.0217119312142
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ajellomyces	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus	0.000197552233751
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0512883227815
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.0187486477079
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	0.0377042548988
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.058917601904
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.000809023433458
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Penicillium	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Petractis	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.263779268304
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Schizosaccharomyces	0.0108841873548
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	0.000329253722919
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0164720933952
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma	0.0014675308793
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.000573842202801
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizomucor	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.207759099162
Root;k__Eukaryota;p__Metazoa;Other;Other	0.193779926812
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;Other	0.000592656701254
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00045154796286
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus	0.00176856285454
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00669796144909
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Pan	3.7628996905e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Solanum	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea	0.000846652430363
