Taxon	MockHiSeq.even
No blast hit;Other;Other	0.000994366104292
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0404950522676
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00076099446757
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.343956816101
k__Bacteria;p__Bacteroidetes;c__Cytophagia	5.32696127299e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	1.52198893514e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0907232237755
k__Bacteria;p__Firmicutes;c__Clostridia	0.376288934379
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00388107178461
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000172492079316
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	4.3123019829e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	4.56596680542e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	7.10261503066e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.123692040759
k__Bacteria;p__Tenericutes;c__Mollicutes	1.26832411262e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.018773733515
