Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0648922942501	0.065784300878	0.0715571404313
Root;Other;Other;Other	0.000940955069395	0.00137596645263	0.00142638818136
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.322848405417	0.292687721137	0.303345219902
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.158013240582	0.167998951645	0.15802343352
Root;Saccharomycetes;Saccharomycetales;Other	0.0823335685721	0.0624426680645	0.0739684156903
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.181133850859	0.201873935264	0.187366276108
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0898276035891	0.0632289346088	0.0881983358805
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.088416170985	0.133730834753	0.101681100357
Root;Sordariomycetes;Hypocreales;Other	0.000134422152771	0.00013104442406	0.000203769740194
Root;Sordariomycetes;Microascales;Microascaceae	0.0114594885237	0.0107456427729	0.0142299201902
