Taxon	MockMiSeq.even
Unassigned;Other;Other;Other	4.21144840133e-05
k__Bacteria;Other;Other;Other	0.000766483609043
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0486464404838
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.00266163538964
k__Bacteria;p__Bacteroidetes;Other;Other	1.2634345204e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.308947643273
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	4.21144840133e-05
k__Bacteria;p__Firmicutes;Other;Other	0.000134766348843
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.2634345204e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0876992015094
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.380735992723
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00578653010343
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000400087598127
k__Bacteria;p__Proteobacteria;Other;Other	0.00050537380816
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	8.42289680267e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	3.36915872107e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0204802735757
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0996555035208
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000623294363397
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0428051615512
