dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	0	rdp	0.5	47778	k__Archaea;p__Euryarchaeota	k__Archaea; p__Crenarchaeota	overclassification	1
B1-REF	1	0	rdp	0.5	141021	k__Bacteria	k__Bacteria; p__Chlorobi	match	1
B1-REF	1	0	rdp	0.5	4456787	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Chlamydiae	overclassification	1
B1-REF	1	0	rdp	0.5	1277	k__Bacteria	k__Bacteria; p__Chloroflexi	match	1
B1-REF	1	0	rdp	0.5	1138255	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Aquificae	overclassification	1
B1-REF	1	0	rdp	0.5	4459671	k__Bacteria	k__Bacteria; p__Spirochaetes	match	1
B1-REF	1	0	rdp	0.5	742260	k__Bacteria	k__Bacteria; p__Acidobacteria	match	1
B1-REF	1	0	rdp	0.5	125020	k__Archaea;p__Euryarchaeota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__kandleri	k__Archaea; p__Nanoarchaeota	overclassification	1
B1-REF	1	0	rdp	0.5	2136916	k__Bacteria	k__Bacteria; p__Lentisphaerae	match	1
B1-REF	1	0	rdp	0.5	3002161	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma	k__Bacteria; p__Firmicutes	overclassification	1
B1-REF	1	0	rdp	0.5	4368159	k__Bacteria	k__Bacteria; p__Synergistetes	match	1
