Taxon	EUK.Mock.1
Root;Other;Other;Other;Other	0.00195670783906
Root;k__Bacteria;Other;Other;Other	0.000131701489168
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria;g__Uncultured	3.7628996905e-05
Root;k__Bacteria;p__Proteobacteria;Other;Other	0.000536213205896
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	0.000310439224466
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Alysiella	4.70362461313e-05
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Kingella	3.7628996905e-05
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;g__Neisseria	0.0234993085672
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	1.88144984525e-05
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;g__Campylobacter	0.00736587614416
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0163780209029
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;g__Avibacterium	0.160271305068
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;g__Gallibacterium	0.0738374991769
Root;k__Eukaryota;Other;Other;Other	0.00158982511924
Root;k__Eukaryota;p__Fungi;Other;Other	0.00164626861459
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0160769889277
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.142068277815
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0417211503184
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.018711018711
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.000507991458218
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.00015051598762
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.263506458077
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	0.000253995729109
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0119848355142
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma	0.00142049463316
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.00246469929728
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.20352583701
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.0024364775496
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00651922371379
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000884281427268
