Taxon	Even4	Even1	Even3
k__Bacteria;p__Acidobacteria;c__Sva0725	0.0	8.85872983532e-06	1.33620171301e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	1.77174596706e-05	1.33620171301e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.135012731549	0.128380712773	0.138510669571
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.059653624118	0.0120567313059	0.0123064177768
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.178018154606	0.172071968321	0.170726492871
k__Bacteria;p__Firmicutes;c__Bacilli	0.0407409567127	0.0382697128886	0.0480898996513
k__Bacteria;p__Firmicutes;c__Clostridia	0.341846949288	0.385213008159	0.347679685725
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.108519447198	0.143360824925	0.151792514598
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0	2.65761895059e-05	1.33620171301e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	3.88749586954e-05	3.54349193413e-05	4.00860513903e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.13616926157	0.120531878139	0.130774061652
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0	2.65761895059e-05	4.00860513903e-05
