Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unclassified;Other;Other;Other;Other	0.00199260756479	0.00182991065932	0.00118048498146	0.00105643199772
k__Archaea;Other;Other;Other;Other	9.5464648139e-06	6.84078751146e-06	0.0	2.76552878985e-06
k__Archaea;p__Euryarchaeota;Other;Other;Other	7.02966954478e-05	6.72677438627e-05	4.03814702893e-06	1.38276439492e-06
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;Other	4.33930218814e-06	4.56052500764e-06	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0455270906975	0.0441846465365	0.00378374376611	0.00333937601374
k__Bacteria;Other;Other;Other;Other	0.010373535811	0.00896485203377	0.0104318798247	0.0090156238549
k__Bacteria;p__Actinobacteria;Other;Other;Other	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other	0.0	0.0	6.73024504822e-06	2.76552878985e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	8.67860437627e-07	5.70065625955e-06	9.15313326558e-05	8.57313924852e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	4.86001845071e-05	7.98091876337e-05	0.0137323919964	0.0122153406648
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.0	1.14013125191e-06	0.0	4.14829318477e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	7.81074393865e-06	3.42039375573e-06	0.000106337871762	0.000123066031148
k__Bacteria;p__Bacteroidetes;Other;Other;Other	1.73572087525e-06	2.28026250382e-06	0.000352664840527	0.000298677109303
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	2.60358131288e-06	1.14013125191e-06	0.000166910077196	0.000164548962996
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000328051245423	0.000338618981817	0.0431987508665	0.0421203862338
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.0900222953346	0.0861676996256	0.0158133837653	0.0152698672131
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.0766155872942	0.0775483073611	0.0856464063857	0.0842947002789
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.566119249231	0.582449731613	0.408299738193	0.406791309049
