dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	2	1	rdp	0.6	299518	k__Bacteria	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae	underclassification	1
B1-REF	2	1	rdp	0.6	814161	k__Bacteria;p__Cyanobacteria	k__Bacteria; p__Cyanobacteria; c__Chloroplast	match	2
B1-REF	2	1	rdp	0.6	1105271	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria; p__Actinobacteria; c__Thermoleophilia	overclassification	2
B1-REF	2	1	rdp	0.6	583935	k__Bacteria;p__Bacteroidetes	k__Bacteria; p__Bacteroidetes; c__Bacteroidia	match	2
B1-REF	2	1	rdp	0.6	4471401	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Planctomycetes; c__Planctomycetia	misclassification	1
B1-REF	2	1	rdp	0.6	144391	k__Archaea;p__Euryarchaeota	k__Archaea; p__Euryarchaeota; c__Archaeoglobi	match	2
B1-REF	2	1	rdp	0.6	563323	k__Bacteria	k__Bacteria; p__Spirochaetes; c__Spirochaetes	underclassification	1
B1-REF	2	1	rdp	0.6	2919166	k__Bacteria	k__Bacteria; p__Actinobacteria; c__Coriobacteriia	underclassification	1
B1-REF	2	1	rdp	0.6	773133	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales	k__Archaea; p__Euryarchaeota; c__Halobacteria	overclassification	2
B1-REF	2	1	rdp	0.6	1137725	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Spirochaetes; c__Brachyspirae	misclassification	1
B1-REF	2	1	rdp	0.6	370251	k__Bacteria;p__Proteobacteria	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	match	2
B1-REF	2	1	rdp	0.6	4370637	k__Archaea;p__Crenarchaeota;c__Thermoprotei	k__Archaea; p__Crenarchaeota; c__Aigarchaeota	overclassification	2
B1-REF	2	1	rdp	0.6	370253	k__Bacteria	k__Bacteria; p__Firmicutes; c__Clostridia	underclassification	1
B1-REF	2	1	rdp	0.6	2480449	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae	overclassification	2
B1-REF	2	1	rdp	0.6	2834269	k__Bacteria	k__Bacteria; p__Acidobacteria; c__Holophagae	underclassification	1
B1-REF	2	1	rdp	0.6	547165	k__Bacteria	k__Bacteria; p__Chloroflexi; c__Chloroflexi	underclassification	1
