Taxon	Even1	Even4	Even3
k__Bacteria;Other;Other;Other;Other	4.70647296916e-05	6.28197074396e-05	8.00805381412e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	4.70647296916e-05	9.87166831194e-05	5.72003843866e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.127992532396	0.129148344252	0.132098567702
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.0124956857331	0.0620838194382	0.0122523223356
k__Bacteria;p__Bacteroidetes;Other;Other;Other	1.56882432305e-05	2.69227317598e-05	2.28801537546e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	7.05970945374e-05	0.000125639414879	0.00012584084565
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.136958363402	0.140500762811	0.13485562623
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0107386024913	0.0154177510545	0.0110511142635
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0100953845188	0.0141613569057	0.0105248707271
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16	3.92206080763e-05	0.0	4.57603075093e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0117583383013	0.00847168626043	0.00864869811925
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	0.000180414797151	0.000197433366239	0.00017160115316
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	8.62853377679e-05	0.000143587902719	0.00012584084565
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.0	1.79484878399e-05	0.0
k__Bacteria;p__Cyanobacteria;Other;Other;Other	0.0	0.0	2.28801537546e-05
k__Bacteria;p__Firmicutes;Other;Other;Other	4.70647296916e-05	6.28197074396e-05	8.00805381412e-05
k__Bacteria;p__Firmicutes;c__AHT28;o__;f__	7.84412161526e-06	8.97424391995e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	1.56882432305e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.0	0.0	2.28801537546e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae	7.84412161526e-06	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	7.84412161526e-06	8.97424391995e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0368752157133	0.0400789733465	0.0460119892006
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	2.35323648458e-05	2.69227317598e-05	4.57603075093e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	0.00089422986414	0.000708965269676	0.000743604997026
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	5.49088513068e-05	0.000116665170959	4.57603075093e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.135060085972	0.119572825989	0.116448542534
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.00666750337297	0.00113075473391	0.00543403651673
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__JTB215	1.56882432305e-05	8.97424391995e-06	3.43202306319e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.155054751969	0.143596876963	0.14137647005
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.00564776756299	0.00533070088845	0.00578867889992
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.000360829594302	0.000269227317598	0.000228801537546
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.031337265853	0.0301355110832	0.0296069189585
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.00589877945468	0.00589607825541	0.00660092435821
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	1.56882432305e-05	8.97424391995e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.0454959053685	0.0385892488558	0.0437582940557
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.146881177246	0.111684465584	0.163913421498
k__Bacteria;p__Proteobacteria;Other;Other;Other	4.70647296916e-05	2.69227317598e-05	1.14400768773e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	2.35323648458e-05	2.69227317598e-05	1.14400768773e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other	0.000133350067459	2.69227317598e-05	5.72003843866e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	7.84412161526e-06	0.0	1.14400768773e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	2.35323648458e-05	0.0	1.14400768773e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;Other	7.84412161526e-06	8.97424391995e-06	1.14400768773e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.000156882432305	0.000143587902719	0.000160161076282
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	1.56882432305e-05	1.79484878399e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae	7.84412161526e-06	1.79484878399e-05	4.57603075093e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Halothiobacillaceae	0.00016472655392	8.07681952795e-05	8.00805381412e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.118218756864	0.13166113255	0.128929666407
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae	7.84412161526e-06	0.0	1.14400768773e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__	3.1376486461e-05	8.97424391995e-06	3.43202306319e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	8.62853377679e-05	0.000116665170959	9.15206150185e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	5.49088513068e-05	2.69227317598e-05	4.57603075093e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	7.84412161526e-06	0.0	1.14400768773e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.000101973580998	0.000116665170959	0.000217361460669
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	7.84412161526e-06	8.97424391995e-06	1.14400768773e-05
