Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unassigned;Other;Other;Other	6.5089532822e-05	6.15670876031e-05	4.03814702893e-05	5.80761045868e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	8.67860437627e-06	7.98091876337e-06	2.96130782122e-05	2.21242303188e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141106317681	0.012520931596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.00035842636074	0.000356861081848	0.0450495682548	0.0438211864395
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	1.12821856892e-05	9.12105001528e-06	1.61525881157e-05	2.76552878985e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.000793224439991	0.000639613632321	0.000281324243016	0.000190821486499
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.666730309765	0.683631819695	0.508729800852	0.505535897255
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.106045602595	0.101509305751	0.0860677197257	0.0871044775294
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.0	3.42039375573e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0182944980252	0.0182101763555	0.0272763371314	0.0241320042202
k__Bacteria;p__Proteobacteria;Other;Other	1.47536274397e-05	6.84078751146e-06	2.82670292025e-05	1.93587015289e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	2.08286505031e-05	1.71019687786e-05	6.73024504822e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.64501383803e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0750751350174	0.0716697906263	0.0102609316005	0.0111768846042
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	8.67860437627e-07	0.0	0.0	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.73572087525e-06	2.28026250382e-06	9.42234306751e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00132175144651	0.00138639960232	0.0210414381188	0.019456877801
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other	1.73572087525e-06	1.14013125191e-06	4.03814702893e-06	9.67935076446e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.0	0.0	1.07683920772e-05	8.29658636954e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	6.07502306339e-06	1.14013125191e-06	2.69209801929e-06	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0015083414406	0.00164634952776	0.0247767241205	0.024884228051
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	2.69036735664e-05	1.48217062748e-05	1.8844686135e-05	1.93587015289e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	2.60358131288e-06	3.42039375573e-06	8.07629405787e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	2.60358131288e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0557791260472	0.0498009330834	0.00874258831764	0.00812097529138
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	8.67860437627e-07	0.0	1.34604900964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0273853361093	0.0257589853744	0.173166512993	0.193226113782
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000611841608527	0.000689779407405	0.0765067336102	0.0663215286737
