Taxon	MockMiSeq.even
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales	0.000139128284007
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.376759393092
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales	7.72934911151e-05
Bacteria;Bacteroidetes;Other;Other	0.000185504378676
Bacteria;Firmicutes;Bacilli;Bacillales	7.72934911151e-06
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0659390772703
Bacteria;Firmicutes;Bacilli;Other	3.86467455576e-05
Bacteria;Firmicutes;Clostridia;Clostridiales	0.409902842082
Bacteria;Firmicutes;Clostridia;Other	0.000177775029565
Bacteria;Firmicutes;Other;Other	0.000772934911151
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales	0.00025506852068
Bacteria;Other;Other;Other	0.0197175695835
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	4.63760946691e-05
Bacteria;Proteobacteria;Betaproteobacteria;Other	7.72934911151e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.117864844601
Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.000471490295802
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.000703370769148
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	7.72934911151e-06
Bacteria;Proteobacteria;Other;Other	3.86467455576e-05
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales	0.00645400650811
Unclassified;Other;Other;Other	0.000432843550245
