Taxon	MockMiSeq.even
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	0.020444975881
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella	0.000132859128444
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.29338872537
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.000832924536015
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides	0.0269193034094
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.00014818902788
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.00382736489249
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Other	0.000214618592102
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	0.00126216172022
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0790103016924
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0353251982667
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	0.00113952252473
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium	0.00575382225493
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XI;Anaerococcus	0.0251614749407
Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae Sedis XIV;Blautia	0.0223305535116
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus	0.0581718583926
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea	0.0506857575014
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Other	0.0944219605919
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia	0.004302591775
Bacteria;Firmicutes;Clostridia;Clostridiales;Other;Other	0.035851524814
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus	0.00195711716131
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium	0.000102199329572
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Other	0.00018395879323
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	0.00715906303655
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum	0.0492805167198
Bacteria;Firmicutes;Other;Other;Other;Other	0.00011241926253
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis	0.000357697653503
Bacteria;Other;Other;Other;Other;Other	0.0144407652686
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella	0.0194383124847
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	0.0311196958548
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella	0.00177826833456
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Other	0.0729090017169
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus	0.000582536178563
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other;Other	0.000347477720546
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	0.00070517537405
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia	0.0402001062873
