Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
k__Archaea;Other;Other;Other;Other;Other	0.0	2.95820354215e-06	7.81000852593e-06	0.0
k__Archaea;p__Euryarchaeota;Other;Other;Other;Other	0.0	7.39550885538e-07	6.50834043827e-07	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus	0.0	0.0	5.85750639444e-06	0.0
k__Bacteria;Other;Other;Other;Other;Other	3.82529422251e-06	1.10932632831e-05	1.30166808765e-06	4.37759372428e-06
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	0.0	2.29260774517e-05	8.52592597414e-05	1.40082999177e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	0.0	2.21865265661e-06	0.0	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	5.12589425816e-05	0.012082042817	5.72733958568e-05	0.0112399096465
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	7.65058844501e-07	0.0	2.60333617531e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Salinibacterium	0.0	2.95820354215e-06	0.0	1.75103748971e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	0.0	0.0	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium	7.65058844501e-07	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	3.060235378e-06	0.000127202752313	5.85750639444e-06	0.000103311211893
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__;f__;g__	0.0	0.0	6.50834043827e-07	8.75518744856e-07
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.000265475419042	0.0396377088122	0.000250571106873	0.0371447582693
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	3.44276480025e-05	1.9228323024e-05	4.68600511556e-05	9.63070619342e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	7.03854136941e-05	0.000100578920433	5.85750639444e-05	6.82904620988e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;Other	1.9891529957e-05	3.40193407348e-05	9.76251065741e-06	1.8385893642e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__	0.000226457417972	0.000340932958233	0.000169216851395	0.00027228632965
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	5.89095310266e-05	0.000302476312185	3.18908681475e-05	0.000240767654835
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Thalassobacillus	0.0	3.69775442769e-06	6.50834043827e-07	8.75518744856e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__	0.00156531039585	0.0241123170721	0.00120599548321	0.022901819328
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus	0.0	7.39550885538e-07	0.0	8.75518744856e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	7.65058844501e-07	7.39550885538e-07	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;Other	1.530117689e-05	1.77492212529e-05	1.23658468327e-05	1.66348561523e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	0.00908430871961	0.0137408554533	0.00859100937852	0.013571416064
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia	1.530117689e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Ureibacillus	1.530117689e-06	8.87461062646e-06	1.30166808765e-06	8.75518744856e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Viridibacillus	3.74878833806e-05	3.8456646048e-05	1.82233532272e-05	2.18879686214e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	1.14758826675e-05	9.614161512e-06	4.55583830679e-06	3.50207497943e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	7.65058844501e-07	0.0	6.50834043827e-07	1.75103748971e-06
