Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
No blast hit;Other	0.000120402025618	2.10120083628e-05	1.14758387691e-05	5.102735066e-05
None;Other	0.75940486255	0.566040742284	0.746650202663	0.587602128654
k__Archaea;p__Euryarchaeota	0.0646409188562	0.00470581437291	0.0650159820181	0.00504283339348
k__Bacteria;p__Actinobacteria	6.18280672091e-05	0.01125630798	5.27888583377e-05	0.0121016169014
k__Bacteria;p__Bacteroidetes	0.000253169664677	0.037145728784	0.000266239459442	0.0396334609264
k__Bacteria;p__Firmicutes	0.0371482552445	0.0877785404359	0.038577944662	0.0875984310199
k__Bacteria;p__NKB19	0.0	8.75500348449e-07	0.0	7.39526821159e-07
k__Bacteria;p__Proteobacteria	0.138368611127	0.293042223631	0.1494253665	0.267958669325
k__Bacteria;p__Tenericutes	6.50821760095e-07	8.75500348449e-07	0.0	0.0
k__Bacteria;p__Thermi	6.50821760095e-07	7.87950313604e-06	0.0	1.03533754962e-05
k__Bacteria;p__WS3	6.50821760095e-07	0.0	0.0	7.39526821159e-07
