Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other	2.86393944417e-05	6.84078751146e-06	2.15367841543e-05	1.52104083442e-05
k__Bacteria;p__Actinobacteria;Other	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.90145097587e-05	9.12105001528e-05	0.0141119778171	0.0125223143604
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000357558500302	0.000356861081848	0.0450428380097	0.0438156553819
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2	8.67860437627e-07	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;Other	3.47144175051e-06	5.70065625955e-06	8.07629405787e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;c__Bacilli	0.773597776194	0.785822923935	0.595085575066	0.592860234323
k__Bacteria;p__Firmicutes;c__Clostridia	0.0183023087691	0.0182090362243	0.0272776831804	0.0241292386914
k__Bacteria;p__NC10;c__12-24	2.60358131288e-06	0.0	4.03814702893e-06	5.53105757969e-06
k__Bacteria;p__Proteobacteria;Other	1.3885767002e-05	1.36815750229e-05	2.2882833164e-05	5.53105757969e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0751836175721	0.0717712623077	0.0102730460416	0.0111837984261
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00133390149263	0.00139210025858	0.021071051197	0.0194762365025
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	2.34322318159e-05	2.28026250382e-05	2.42288821736e-05	1.65931727391e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0015083414406	0.00164520939651	0.0247767241205	0.0248856108154
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0831618585752	0.0755690395078	0.181946790683	0.201385806477
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__WS2;c__	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.000613577329403	0.000688639276153	0.0765269243453	0.066336739082
