Taxon	Even3
Root;Other;Other;Other;Other	0.00224589238104
Root;k__Archaea;Other;Other;Other	8.75591571556e-06
Root;k__Bacteria;Other;Other;Other	0.126728746109
Root;k__Bacteria;p__AD3;c__JG37-AG-4;o__	4.37795785778e-06
Root;k__Bacteria;p__Acidobacteria;Other;Other	1.31338735733e-05
Root;k__Bacteria;p__Acidobacteria;c__;o__	8.75591571556e-06
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales	1.31338735733e-05
Root;k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__	8.75591571556e-06
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	8.75591571556e-06
Root;k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	8.75591571556e-06
Root;k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	4.37795785778e-06
Root;k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18	4.37795785778e-06
Root;k__Bacteria;p__Actinobacteria;Other;Other	4.37795785778e-06
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.00499962787358
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__	4.37795785778e-06
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Acidimicrobiales	1.75118314311e-05
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.001970081036
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0876554722284
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales	0.00656693678667
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Solirubrobacterales	4.37795785778e-06
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__koll13	8.75591571556e-06
Root;k__Bacteria;p__Armatimonadetes;Other;Other	4.37795785778e-06
Root;k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	4.37795785778e-06
Root;k__Bacteria;p__Bacteroidetes;Other;Other	0.00300765704829
Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.191308002469
Root;k__Bacteria;p__Bacteroidetes;c__Flavobacteria;Other	4.37795785778e-06
Root;k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales	4.37795785778e-05
Root;k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales	3.06457050044e-05
Root;k__Bacteria;p__Chlamydiae;c__Chlamydiae;o__Chlamydiales	8.75591571556e-06
