Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples	0.0118249122774
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0156724772109
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0145247928053
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Capnobotryella	0.000573842202801
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Claviceps	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.0186451679664
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	0.0376854404004
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.00126057139632
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Kazachstania	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Leotia	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Paecilomyces	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.000216366732204
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pilidium	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Preussia	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.250496232397
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Spiromastix	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	0.0598112905805
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0157759569524
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Unclassified_capnodiales	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma	0.00173093385763
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces	0.000216366732204
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.205755355077
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus	0.000413918965955
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Gorilla	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00664151795374
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Sus	0.00176856285454
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Oryza	0.000865466928815
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Solanum	1.88144984525e-05
Unassigned;Other;Other;Other;Other	0.35574453674
