Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
NOHIT;Other;Other	9.12731778555e-05	9.80614617315e-05	0.000105893493713	7.26955510323e-05
Unclassified;Other;Other	0.11924287516	0.00539338039523	0.00537192485728	0.131514329101
k__Archaea; p__Euryarchaeota; c__Methanobacteria	0.00335221489578	0.0443386039469	0.0457555370579	0.00379766943448
k__Bacteria; p__Actinobacteria; c__Actinobacteria	0.0123951741382	8.77992157364e-05	5.12107879431e-05	0.0140019708572
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	0.0438291034208	0.000358038360276	0.000357607536145	0.0450173930837
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli	0.564712683099	0.782724307042	0.770233686109	0.564766351114
k__Bacteria; p__Firmicutes; c__Clostridia	0.024159733593	0.0182405721316	0.0183213103712	0.0273079491239
k__Bacteria; p__Firmicutes;Other	0.0	3.42074866505e-06	2.60393836999e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.0111947935567	0.0717935327326	0.0752425351597	0.0102891128989
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.0194951210338	0.00139338495623	0.00133408442489	0.0210911332967
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	1.24463424348e-05	3.42074866505e-06	1.73595891332e-06	9.42349735604e-06
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	0.000127229278223	1.14024955502e-05	6.9438356533e-06	0.000150775957697
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.201356927911	0.0755495147668	0.0832053786951	0.181939463453
k__Bacteria; p__Proteobacteria;Other	1.3829269372e-06	0.0	0.0	1.34621390801e-06
k__Bacteria; p__Thermi; c__Deinococci	2.76585387441e-05	1.14024955502e-06	8.67979456662e-07	3.63477755161e-05
k__Bacteria;Other;Other	1.3829269372e-06	1.14024955502e-06	8.67979456662e-06	4.03864172402e-06
