dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	0	rdp	0.9	47778	Unclassified	k__Archaea; p__Crenarchaeota	underclassification	0
B1-REF	1	0	rdp	0.9	141021	k__Bacteria	k__Bacteria; p__Chlorobi	match	1
B1-REF	1	0	rdp	0.9	4456787	k__Bacteria	k__Bacteria; p__Chlamydiae	match	1
B1-REF	1	0	rdp	0.9	1277	k__Bacteria	k__Bacteria; p__Chloroflexi	match	1
B1-REF	1	0	rdp	0.9	1138255	k__Bacteria	k__Bacteria; p__Aquificae	match	1
B1-REF	1	0	rdp	0.9	4459671	k__Bacteria	k__Bacteria; p__Spirochaetes	match	1
B1-REF	1	0	rdp	0.9	742260	k__Bacteria	k__Bacteria; p__Acidobacteria	match	1
B1-REF	1	0	rdp	0.9	125020	k__Archaea;p__Euryarchaeota	k__Archaea; p__Nanoarchaeota	overclassification	1
B1-REF	1	0	rdp	0.9	2136916	k__Bacteria	k__Bacteria; p__Lentisphaerae	match	1
B1-REF	1	0	rdp	0.9	3002161	k__Bacteria	k__Bacteria; p__Firmicutes	match	1
B1-REF	1	0	rdp	0.9	4368159	k__Bacteria	k__Bacteria; p__Synergistetes	match	1
