Taxon	Mock.3	Mock.1	Mock.2
k__Fungi;Other;Other;Other;Other;Other	0.049711815562	0.0444874274662	0.0466077489163
k__Fungi;p__Ascomycota;Other;Other;Other;Other	0.134202253078	0.101801893515	0.0882422124399
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified	0.0	6.78679290101e-05	6.72065593602e-05
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus	0.000261985852764	0.000237537751536	0.0001680163984
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium	0.0653654702646	0.0712613254607	0.0646527101045
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other;Other	0.0216793293162	0.0238555770471	0.0233542793777
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;Other	0.0461750065496	0.049916861787	0.0599482509493
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus	0.0112653916688	0.0120126234348	0.012399610202
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces	0.166426512968	0.176049407852	0.183171477536
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida	0.167932931622	0.157860802878	0.157901811217
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia	0.121823421535	0.104889884285	0.102321986626
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	0.0791852239979	0.0818826563507	0.0782956416546
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces	0.0601912496725	0.0714988632122	0.0799758056386
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces	0.0473539428871	0.0655264854593	0.0656944117746
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces	0.0158501440922	0.0226000203604	0.0241271548103
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other	0.000851454021483	0.000848349112627	0.00104170167008
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;Other	0.000392978779146	0.000407207574061	0.000235222957761
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;Other	0.0107414199633	0.0141504631986	0.0114251150912
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scopulariopsis	0.0	3.39339645051e-05	3.36032796801e-05
k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.000589468168719	0.000610811361091	0.000336032796801
