Taxon	MockHiSeq.even
Unclassified;Other;Other;Other;Other	5.07220280696e-06
k__Bacteria;Other;Other;Other;Other	0.0627685097361
k__Bacteria;p__Actinobacteria;Other;Other;Other	5.07220280696e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other	2.78971154383e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0403645899378
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.00099161564876
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.021452881772
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.315354065117
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.000405776224557
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	3.80415210522e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.00463852946696
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000938357519287
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	2.78971154383e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	1.26805070174e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	8.62274477183e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	1.26805070174e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.00382190481504
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	2.02888112278e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0863339639772
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	0.000390559616136
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	0.00112856512455
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0143264368283
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.283510775895
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	2.53610140348e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.0175878632331
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	1.01444056139e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales;f__Coriobacteriaceae	0.000740541609816
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.0037914715982
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__[Coprobacillaceae]	1.26805070174e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales;f__Fusobacteriaceae	5.07220280696e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae	0.00016738269263
k__Bacteria;p__Proteobacteria;Other;Other;Other	0.00396392649364
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	5.07220280696e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	2.02888112278e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.0186910673436
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0993720612925
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.000263754545962
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.018680922938
