Taxon	MockHiSeq.even
Unclassified;Other;Other	5.07220280696e-06
k__Bacteria;Other;Other	0.0627685097361
k__Bacteria;p__Actinobacteria;Other	5.07220280696e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0403924870532
k__Bacteria;p__Bacteroidetes;Other	0.00099161564876
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.341889294102
k__Bacteria;p__Firmicutes;Other	0.000938357519287
k__Bacteria;p__Firmicutes;c__Bacilli	0.0903156431807
k__Bacteria;p__Firmicutes;c__Clostridia	0.317720247726
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00380415210522
k__Bacteria;p__Fusobacteria;c__Fusobacteria	5.07220280696e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.00016738269263
k__Bacteria;p__Proteobacteria;Other	0.00396392649364
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.53610140348e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.118326883182
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.018680922938
