Taxon	MockHiSeq.even
k__Bacteria;Other;Other;Other	0.0365984793536
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	2.02888112278e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0404153119658
k__Bacteria;p__Bacteroidetes;Other;Other	0.000651778060694
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.342921487373
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	1.52166084209e-05
k__Bacteria;p__Firmicutes;Other;Other	0.00163832150665
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26805070174e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0907645331291
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.000494539773678
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.339675277576
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales	0.00075829431964
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00385487413329
k__Bacteria;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales	5.07220280696e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.00016738269263
k__Bacteria;p__Proteobacteria;Other;Other	0.000593447728414
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	5.07220280696e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.02888112278e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0217014197096
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.100584317763
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000281507255786
k__Bacteria;p__Verrucomicrobia;Other;Other	3.80415210522e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0187823669942
