Taxon	MockHiSeq.even
k__Bacteria;Other;Other	0.000279031304776
k__Bacteria;p__Actinobacteria;Other	7.6099446757e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0405026622123
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.000748311226444
k__Bacteria;p__Bacteroidetes;Other	2.28298340271e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.344169894552
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other	4.05863716037e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0907435169613
k__Bacteria;p__Firmicutes;c__Clostridia	0.376438596625
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00387092519171
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000167418782865
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.12401926838
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0189462255943
