Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.033443111755	0.033443111755	0.033443111755	0.033443111755	0.033443111755	0.033443111755	0.0333504598902	0.0333504598902	0.0333504598902	0.0333504598902	0.0333504598902	0.033337825545	0.000892827061083	0.000391664701324	0.00025268690408	0.000240052558876	0	0.0333504598902	0.0333504598902	0.0333504598902	0.0333504598902	0.0333504598902	0.0332957110609	0.00082123243826	0.0006317172602	0.000248475455679	0	0	0.0335736666554	0.0336031467942	0.020833333	
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94801388093e-05	0.00232471951754	0	0	0	0	0	0	0	0	0	5.89602776187e-05	0.00171405949934	0	0	0	
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	0.0184250867558	0.0184250867558	0.0184250867558	0.0184250867558	0.0184250867558	0.0184250867558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42289680267e-06	0	0	
MockMiSeq.even;k__Bacteria;Other;Other;Other;Other;Other	0	0	0	0	0	0	0	0	0	0	4.21144840133e-05	0.000138977797244	0.000627505811799	0.0012634345204	0.00254371483441	0.00552963175095	0.0385389643206	0	0	0	8.42289680267e-06	1.68457936053e-05	0.000261109800883	0.000539065395371	0.00141504666285	0.00273744146087	0.00571072403221	0.0740541086891	9.26518648294e-05	8.42289680267e-06	0	
MockMiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	0.000412721943331	0.000412721943331	0.000412721943331	0.000412721943331	0.000412721943331	0.000412721943331	9.26518648294e-05	9.26518648294e-05	9.26518648294e-05	2.10572420067e-05	8.42289680267e-06	1.2634345204e-05	0	0	0	0	0	9.26518648294e-05	9.26518648294e-05	9.26518648294e-05	2.94801388093e-05	2.94801388093e-05	8.42289680267e-06	0	0	0	0	0	1.68457936053e-05	3.7903035612e-05	0	
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000113709106836	0.000105286210033	8.42289680267e-06	0	0.020833333	
MockMiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0482505643341	0.0482505643341	0.0482505643341	0.0482505643341	0.0482505643341	0.0482421414373	0.0485790573094	0.0485790573094	0.0485790573094	0.0485790573094	0.0485790573094	0.0485790573094	0.0485706344126	0.048532731377	0.0484274451669	0.0481284323304	0.0462501263435	0.0485790573094	0.0485790573094	0.0485790573094	0.0485790573094	0.0485790573094	0.0485790573094	0.0485706344126	0.0485285199286	0.0483853306829	0.0480863178464	0.0462838179307	0.048616960345	0.0485622115158	0.0416666	
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0	0	0	0	0	0	0	0	0	1.68457936053e-05	1.68457936053e-05	2.94801388093e-05	0.0324660557259	0.0329124692564	0.0330093325697	0.0327103197332	0	0	0	8.42289680267e-06	8.42289680267e-06	1.68457936053e-05	7.15946228227e-05	0.0325460732455	0.0327018968364	0.0329166807048	0.032950372292	0.0317037835652	0	0	0	
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	4.21144840133e-05	4.21144840133e-05	4.21144840133e-05	4.21144840133e-05	4.21144840133e-05	4.21144840133e-05	0.000993901822715	0.000985478925912	0.000400087598127	0.000265321249284	0.000185303729659	2.94801388093e-05	1.2634345204e-05	1.2634345204e-05	0	0	0	0.000993901822715	0.000867558370675	0.000421144840133	0.000202149523264	0.000202149523264	2.94801388093e-05	1.2634345204e-05	1.2634345204e-05	0	0	0	1.2634345204e-05	5.89602776187e-05	0.020833333	
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Edwardsiella	5.0537380816e-05	5.0537380816e-05	5.0537380816e-05	5.0537380816e-05	5.0537380816e-05	5.0537380816e-05	0.0185472187595	0.0185472187595	0.0185387958627	0.0185219500691	0.0184840470335	0.0184503554462	0.018416663859	0.0182818975102	0.0181976685422	0.0180544792965	0	0.0185472187595	0.0185472187595	0.0185472187595	0.0185135271723	0.0184966813787	0.0184545668946	0.018416663859	0.018311377649	0.018227148681	0.0180671136417	2.5268690408e-05	2.10572420067e-05	0.0185935446919	0.020833333	
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42289680267e-06	1.68457936053e-05	0	
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2634345204e-05	0	0	0	0	0	0	0	0	0	0	
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0823296047977	0.0823296047977	0.0823296047977	0.0823296047977	0.0823296047977	0.0823127590041	0.0841405276103	0.0841405276103	0.0841405276103	0.0841405276103	0.0841405276103	0.0841405276103	0.0841321047135	0.0840899902294	0.0840310299518	0.0839931269162	0.0742815269027	0.0841405276103	0.0841405276103	0.0841405276103	0.0841405276103	0.0841405276103	0.0841405276103	0.0841110474714	0.0841110474714	0.0840605100906	0.0839720696742	0.0765051716586	0.0821695697584	0.0818874027155	0.020833333	
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__ML110J-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36915872107e-05	0	
MockMiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0	0	0	0	0	0	0	0	0	0	0	0	8.42289680267e-06	8.42289680267e-06	0	0.000122132003639	0.00044220208214	0	0	0	0	0	0	8.42289680267e-06	8.42289680267e-06	0	5.0537380816e-05	0.000446413530541	0	0	0	
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	8.42289680267e-06	8.42289680267e-06	8.42289680267e-06	8.42289680267e-06	8.42289680267e-06	8.42289680267e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21144840133e-05	0	0	
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__	0.0003158586301	0.0003158586301	0.0003158586301	0.0003158586301	0.0003158586301	0.0003158586301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181092281257	0.00018951517806	0	
MockMiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.279273777838	0.279273777838	0.279273777838	0.279273777838	0.279273777838	0.279231663354	0.277201745224	0.277201745224	0.277201745224	0.277189110879	0.277168053637	0.277121727705	0.276936423975	0.276233112092	0.276039385465	0.274931774536	0.24834068933	0.277201745224	0.277201745224	0.277201745224	0.277201745224	0.277172265085	0.277071190324	0.27694905832	0.276742697348	0.276018328223	0.275024426401	0.244238738587	0.277576564132	0.271027761868	0.20833333	
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	0.0266963714161	0.0266963714161	0.0266963714161	0.0266963714161	0.0266963714161	0.0266963714161	0.0265026447896	0.0265026447896	0.0265026447896	0.0265026447896	0.0264563188572	0.0263426097503	0.0260478083623	0.0259804251878	0.0258330244938	0.0256814123513	0.0250707523331	0.0265026447896	0.0265026447896	0.0265026447896	0.0265026447896	0.026464741754	0.0262415349887	0.0261067686399	0.0259593679458	0.0258372359422	0.0255971833833	0.0250707523331	0.02663319969	0.0265952966544	0	
MockMiSeq.even;k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42289680267e-06	0	
