Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Unknown;Other;Other;Other;Other	0.0	8.87461062646e-06	1.75725191833e-05	2.62655623457e-06
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Bacteria;Other;Other;Other;Other	0.000238698359484	0.000241833139571	0.00024992027283	0.000157593374074
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	0.0	1.47910177108e-06	0.0	1.75103748971e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	5.12589425816e-05	0.0120709495538	5.72733958568e-05	0.0112329054965
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	7.65058844501e-07	0.0	2.60333617531e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.0	0.0	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	7.65058844501e-07	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	3.060235378e-06	0.000127202752313	5.85750639444e-06	0.000103311211893
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.0	7.39550885538e-07	0.0	8.75518744856e-07
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000265475419042	0.0396303133033	0.000250571106873	0.0371333765256
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000172138240013	0.000165659398361	0.000131468476853	9.80580994239e-05
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.00336931915118	0.00283026123895	0.0026775312563	0.00240417447338
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.00112616661911	0.00185553317182	0.000916374333709	0.00157418270325
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	5.27890602706e-05	0.000292122599788	3.12400341037e-05	0.00024339421107
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.001530117689	0.0238653070763	0.00117996212146	0.0226960724229
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.00875609847531	0.0133304047118	0.00833132659503	0.0132150799349
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.662595278516	0.47468665229	0.680033713204	0.467743262883
