Taxon	MockHiSeq.even
k__Bacteria;Other;Other	6.84895020813e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0405204187499
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.000766067764021
k__Bacteria;p__Bacteroidetes;Other	3.80497233785e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.345318996198
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other	2.28298340271e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0913294827013
k__Bacteria;p__Firmicutes;c__Clostridia	0.374706065887
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00387092519171
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000172492079316
k__Bacteria;p__Proteobacteria;Other	0.000281567953001
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	6.34162056309e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.123811263225
k__Bacteria;p__Tenericutes;c__Mollicutes	1.26832411262e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0189969585588
