Taxon	MockHiSeq.even
k__Bacteria;Other;Other;Other	0.00785599955355
k__Bacteria;p__Actinobacteria;Other;Other	1.26832411262e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	1.01465929009e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0404519292478
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.000748311226444
k__Bacteria;p__Bacteroidetes;Other;Other	0.000273958008325
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.34268595534
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other;Other	0.000928413250436
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26832411262e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0905760981784
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	4.05863716037e-05
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.000185175320442
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.370348104236
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00377706920737
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000167418782865
k__Bacteria;p__Proteobacteria;Other;Other	0.0051062728774
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	5.07329645047e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.77565375766e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0823979443003
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0354674154852
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0002714213601
k__Bacteria;p__Verrucomicrobia;Other;Other	3.55130751533e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0186037780839
