dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	Unassigned	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__bovis	underclassification	0	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__subterminale	underclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio;s__fischeri	misclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__baltica	underclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__pomeroyi	misclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Grimontia;s__hollisae	misclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__canis	misclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__animaloris	misclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__agalactiae	underclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__subflava	misclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	underclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Mitsuaria;s__chitosanitabida	underclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__lentimorbus	underclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Subtercola;s__boreus	underclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Anabaena;s__cylindrica	misclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
B1-REF	6	2	naive-bayes	0.001:[4,4]:0.5	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__laterosporus	misclassification	1	[0, 0.071428571428571425, 0.067114093959731544, 0.068027210884353748, 0.0, 0.0, 0.0]	[0, 0.030726256983240222, 0.027932960893854747, 0.027932960893854747, 0.0, 0.0, 0.0]	[0, 0.04296875, 0.039447731755424063, 0.039603960396039604, 0.0, 0.0, 0.0]
