dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	347913	Unassigned	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	584440	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales	overclassification	3
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	4471401	Unassigned	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	4359816	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Thermoproteales; f__Thermoproteaceae; g__Vulcanisaeta; s__distributa	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Desulfurococcales	overclassification	3
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	549368	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales	overclassification	3
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	570232	Unassigned	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	370251	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales	overclassification	3
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	4429719	Unassigned	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	2140546	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfosporosinus; s__meridiei	k__Bacteria; p__Firmicutes; c__Bacilli; o__Haloplasmatales	misclassification	2
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	3191082	Unassigned	k__Bacteria; p__Thermi; c__Deinococci; o__Thermales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	567510	Unassigned	k__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	1128670	Unassigned	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	1141411	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales	match	3
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	23520	Unassigned	k__Bacteria; p__Firmicutes; c__Clostridia; o__Natranaerobiales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	4411931	Unassigned	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	131456	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales	overclassification	3
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	680394	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Stenotrophomonas; s__maltophilia	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales	overclassification	3
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	273661	Unassigned	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	4468915	Unassigned	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	2884179	Unassigned	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	563323	Unassigned	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	10759	Unassigned	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	4022971	Unassigned	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	4391457	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales	overclassification	3
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	439	Unassigned	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales	underclassification	0
B1-REF	3	0	sortmerna	1.0:0.9:3:0.8:1.0	812557	Unassigned	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	underclassification	0
