Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other	3.47144175051e-05	7.98091876337e-06	2.01907351447e-05	1.24448795543e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.90145097587e-05	9.12105001528e-05	0.0141119778171	0.0125223143604
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000357558500302	0.000356861081848	0.0450428380097	0.0438128898531
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2	8.67860437627e-07	0.0	1.34604900964e-06	4.14829318477e-06
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;Other	8.67860437627e-07	9.12105001528e-06	8.07629405787e-06	2.76552878985e-06
k__Bacteria;p__Firmicutes;c__Bacilli	0.773597776194	0.785822923935	0.595082882968	0.592864382616
k__Bacteria;p__Firmicutes;c__Clostridia	0.0183031766296	0.0182056158305	0.0272749910824	0.024127855927
k__Bacteria;p__NC10;c__12-24	5.20716262576e-06	1.14013125191e-06	8.07629405787e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;Other	1.30179065644e-05	1.14013125191e-05	2.55749311832e-05	1.52104083442e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.075177542549	0.071767841914	0.0102730460416	0.0111824156617
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00133390149263	0.00138981999608	0.021071051197	0.0194762365025
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	2.43000922536e-05	2.5082887542e-05	2.15367841543e-05	9.67935076446e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.0015083414406	0.00164634952776	0.0247767241205	0.0248869935798
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0831627264356	0.0755713197703	0.18195082883	0.201384423712
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.000613577329403	0.000688639276153	0.0765269243453	0.066336739082
