dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	match	2	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	overclassification	2	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Firmicutes	k__Bacteria;p__Firmicutes;c__Erysipelotrichi	match	2	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Cyanobacteria	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	match	2	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Archaea;p__Euryarchaeota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__veneficus	k__Archaea;p__Euryarchaeota;c__Methanococci	overclassification	2	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	k__Bacteria;p__Bacteroidetes;c__Saprospirae	overclassification	2	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Firmicutes	k__Bacteria;p__Chloroflexi;c__Anaerolineae	misclassification	1	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Spirochaetes;c__Leptospirae	misclassification	1	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	misclassification	1	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	overclassification	2	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	Unassigned	k__Bacteria;p__Planctomycetes;c__Phycisphaerae	underclassification	0	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	Unassigned	k__Archaea;p__Crenarchaeota;c__Thermoprotei	underclassification	0	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	Unassigned	k__Archaea;p__Euryarchaeota;c__Methanobacteria	underclassification	0	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Archaea;p__Euryarchaeota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus	k__Archaea;p__Euryarchaeota;c__Thermococci	overclassification	2	0.25	0.2	0.222222222222
B1-REF	2	2	sortmerna	1.0:0.8:3:0.8:1.0	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	misclassification	1	0.25	0.2	0.222222222222
