Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales	0.00472889031379	0.00507490560676	0.0963362773961	0.0916228311219
Archaea;Euryarchaeota;Other;Other	0.0	0.0	5.45196816051e-05	0.0
Archaea;Other;Other;Other	0.0	0.0	0.00010903936321	3.92557117061e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	0.00252474652346	0.00418172221997	0.00010903936321	3.92557117061e-05
Bacteria;Actinobacteria;Actinobacteria;Other	0.0	8.11984897081e-05	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.0133050134252	0.0134383500467	0.00021807872642	0.00019627855853
Bacteria;Bacteroidetes;Other;Other	0.00224421913197	0.00207056148756	0.0	0.000157022846824
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales	0.0149481024326	0.0192440420608	0.00021807872642	0.000117767135118
Bacteria;Firmicutes;Bacilli;Bacillales	0.138380154691	0.146969266372	0.304383382401	0.28118866295
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0197571434296	0.0297186472332	0.0520117762512	0.0501295438486
Bacteria;Firmicutes;Bacilli;Other	0.00817536969503	0.0080386504811	0.01324828263	0.0137394990971
Bacteria;Firmicutes;Clostridia;Clostridiales	0.00633190397948	0.00966262027526	0.0097045033257	0.00863625657533
Bacteria;Firmicutes;Clostridia;Other	4.00753416423e-05	8.11984897081e-05	5.45196816051e-05	0.000117767135118
Bacteria;Firmicutes;Other;Other	0.00340640403959	0.00483131013763	0.0105768182314	0.0122477820523
Bacteria;Other;Other;Other	0.028573718591	0.0350777475539	0.0545742012867	0.06143518882
Bacteria;Proteobacteria;Alphaproteobacteria;Other	0.000160301366569	0.000162396979416	0.00228982662741	0.00219831985554
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	4.00753416423e-05	0.000121797734562	0.000490677134446	0.000588835675591
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.00352663006452	0.00438471844424	0.0392541707556	0.0400800816519
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.00609145192963	0.00775445576712	0.000763275542471	0.000667347099003
Bacteria;Proteobacteria;Betaproteobacteria;Other	0.000200376708211	0.000121797734562	0.0	0.0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.00392738348094	0.00357273354716	0.00043615745284	0.000549579963885
Bacteria;Proteobacteria;Epsilonproteobacteria;Other	0.000120226024927	0.000162396979416	0.00010903936321	7.85114234121e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.00212399310704	0.00263895091551	0.0220259513684	0.0246525869514
Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.00504949304693	0.00560269578986	0.0053429287973	0.00573133390908
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.731014306897	0.691729933823	0.381692290917	0.397307058177
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	4.00753416423e-05	8.11984897081e-05	0.000926834587286	0.000549579963885
Bacteria;Proteobacteria;Other;Other	0.00332625335631	0.00267955016037	0.00185366917457	0.00255162126089
Unclassified;Other;Other;Other	0.00196369174047	0.00251715318095	0.0032166612147	0.00537803250373
