dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	Unassigned	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Gaeumannomyces;s__Gaeumannomyces_graminis	underclassification	0	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;s__Hymenoscyphus_scutula	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;s__Hymenoscyphus_sp	misclassification	6	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	Unassigned	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Nemania;s__Nemania_sp	underclassification	0	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_devoniensis	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_devoniensis	match	7	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_subperonatus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_sp	misclassification	6	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_dobzhanskii	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_dobzhanskii	match	7	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Xerocomus;s__Xerocomus_sp	underclassification	0	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Microbotryum;s__Microbotryum_silenes-saxifragae	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Microbotryum;s__Microbotryum_violaceum	misclassification	6	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Cuphophyllus;s__Cuphophyllus_virgineus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Cuphophyllus;s__Cuphophyllus_virgineus	match	7	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
F1-REF	6	2	sortmerna	0.76:0.9:1:0.9:1.0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_grangei	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Lepiota;s__Lepiota_sp	misclassification	6	[0, 1.0, 0.98611111111111116, 0.97222222222222221, 0.94444444444444442, 0.89236111111111116, 0.51041666666666663]	[0, 0.78688524590163933, 0.77595628415300544, 0.76502732240437155, 0.74316939890710387, 0.70218579234972678, 0.40163934426229508]	[0, 0.88073394495412838, 0.86850152905198774, 0.85626911314984711, 0.83180428134556561, 0.78593272171253825, 0.44954128440366975]
