Taxon	MockHiSeq.even
k__Bacteria;Other;Other;Other	0.00326973956233
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	5.07329645047e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0404798323783
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.00076099446757
k__Bacteria;p__Bacteroidetes;Other;Other	0.0002714213601
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.343794470614
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other;Other	0.000550452664876
k__Bacteria;p__Firmicutes;c__Bacilli;Other	4.56596680542e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26832411262e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0909134723924
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	4.05863716037e-05
k__Bacteria;p__Firmicutes;c__Clostridia;Other	6.59528538561e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.373199296841
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00385570530236
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000167418782865
k__Bacteria;p__Proteobacteria;Other;Other	0.000116685818361
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.00666884818414
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.116642695341
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000276494656551
k__Bacteria;p__Verrucomicrobia;Other;Other	6.08795574056e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0187585136256
