dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	6	1	blast+	0.001:1:0.99:0.97	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__bromii	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__kestanbolensis	misclassification	2	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
B1-REF	6	1	blast+	0.001:1:0.99:0.97	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__pasteurianum	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__durum	misclassification	1	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
B1-REF	6	1	blast+	0.001:1:0.99:0.97	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia;s__felis	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__distasonis	misclassification	1	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
B1-REF	6	1	blast+	0.001:1:0.99:0.97	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Rhodanobacter;s__lindaniclasticus	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Gluconacetobacter;s__liquefaciens	misclassification	3	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
B1-REF	6	1	blast+	0.001:1:0.99:0.97	Unassigned	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	underclassification	0	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
B1-REF	6	1	blast+	0.001:1:0.99:0.97	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Nocardiopsis;s__lucentensis	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica	misclassification	1	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
B1-REF	6	1	blast+	0.001:1:0.99:0.97	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinomadura;s__vinacea	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__chocolatum	misclassification	4	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
B1-REF	6	1	blast+	0.001:1:0.99:0.97	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__Nonomuraea;s__roseoviolacea	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Kitasatospora;s__kifunensis	misclassification	4	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
B1-REF	6	1	blast+	0.001:1:0.99:0.97	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Sorangium;s__cellulosum	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__epidermidis	misclassification	1	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
B1-REF	6	1	blast+	0.001:1:0.99:0.97	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Bacillus;s__massiliensis	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__marinoflava	misclassification	1	[0, 0.28774928774928776, 0.15954415954415954, 0.082621082621082614, 0.019943019943019943, 0.0056980056980056983, 0.0]	[0, 0.26165803108808289, 0.14507772020725387, 0.07512953367875648, 0.018134715025906734, 0.0051813471502590676, 0.0]	[0, 0.27408412483039346, 0.1519674355495251, 0.078697421981004059, 0.018995929443690638, 0.0054274084124830389, 0.0]
