#OTU ID	taxonomy	confidence	num hits
206497	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	1.00	2
2575680	k__Bacteria; p__Firmicutes	1.00	5
16076	k__Bacteria	1.00	5
4174920	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	1.00	2
533624	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__cateniformis	1.00	3
370253	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	1.00	2
4320894	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	1.00	5
4307797	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	1.00	5
330293	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.00	2
4353742	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	1.00	5
60919	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.00	3
822450	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	1.00	4
559136	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.00	3
4415150	k__Bacteria; p__Firmicutes	1.00	4
3319306	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	1.00	5
1127372	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	1.00	4
130864	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	1.00	4
899860	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	1.00	3
4317840	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	1.00	4
189377	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	1.00	2
959169	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	1.00	3
686211	k__Bacteria	1.00	5
3193578	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	1.00	5
4302891	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	1.00	5
297414	Unassigned	1.00	1
92894	Unassigned	1.00	1
262032	Unassigned	1.00	1
192774	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	1.00	3
660959	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	1.00	5
4410077	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	1.00	5
990723	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	1.00	5
821228	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	1.00	5
337195	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae	1.00	3
1830364	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	1.00	3
311173	k__Bacteria; p__Proteobacteria	1.00	5
5857	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	1.00	5
4308084	k__Bacteria; p__Firmicutes	1.00	5
181768	k__Bacteria	1.00	5
592925	Unassigned	1.00	1
231170	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.00	5
