dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	3	2	blast	0.001	SH078630.07FU_FJ515182_reps	No blast hit	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales	misclassification	0
F1-REF	3	2	blast	0.001	SH099649.07FU_HQ540523_refs	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae;g__Ajellomyces;s__Ajellomyces_crescens	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Ascosphaerales	overclassification	3
F1-REF	3	2	blast	0.001	SH077932.07FU_FM955450_refs	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Tephrocybe;s__Tephrocybe_ambusta	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis	overclassification	3
F1-REF	3	2	blast	0.001	SH124462.07FU_KJ706658_reps	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Hamamotoa;s__Hamamotoa_lignophila	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Kriegeriales	overclassification	3
F1-REF	3	2	blast	0.001	SH099787.07FU_KF849588_reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_fuscum	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales	overclassification	3
F1-REF	3	2	blast	0.001	SH092902.07FU_FJ479631_reps	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Physciaceae;g__Heterodermia;s__Heterodermia_diademata	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales	misclassification	2
F1-REF	3	2	blast	0.001	SH113355.07FU_JF927786_reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla_violacea	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Microthyriales	misclassification	2
F1-REF	3	2	blast	0.001	SH077357.07FU_DQ640065_refs	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_nothofagi	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales	overclassification	3
F1-REF	3	2	blast	0.001	SH114016.07FU_AF274085_reps	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Caliciaceae;g__Diploicia;s__Diploicia_canescens	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales	overclassification	3
F1-REF	3	2	blast	0.001	SH082045.07FU_KC867343_reps	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Basidioascus;s__Basidioascus_magus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales	misclassification	1
