DQ530224	Root;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeria;Teratosphaeria_multiseptata
AF289074	Root;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Pulvinula;Pulvinula_constellatio
AF178417	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Nectria;Nectria_plagianthi
AF116177	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Nodobryoria;Nodobryoria_abbreviata
AF297745	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Lethariella;Lethariella_canariensis
DQ534469	Root;Ascomycota;Lecanoromycetes;Lecanorales;Lecanoraceae;Lecanora;Lecanora_epibryon
DQ525490	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_gobiense
DQ525494	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_gobiense
DQ525495	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_gobiense
DQ525498	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_chlorophanum
DQ525499	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_chlorophanum
DQ525500	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_flavum
DQ525516	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_flavum
DQ525514	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_flavum
DQ525520	Root;Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium;Pleopsidium_chlorophanum
DQ322080	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Camillea;Camillea_tinctor
DQ322097	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Hypoxylon;Hypoxylon_leptascum_var_macrosporum
DQ322098	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Annulohypoxylon;Annulohypoxylon_nitens
DQ322129	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Annulohypoxylon;Annulohypoxylon_moriforme
AF395684	Root;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;Ceratocystis_fimbriata
FJ948133	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Haematonectria;Fusarium_solani
DQ536501	Root;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae;Podochytrium;Podochytrium_dentatum
DQ641634	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Nemania;Nemania_plumbea
DQ520639	Root;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;Ceratocystis_virescens
AF514292	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia_santaceciliae
AJ716305	Root;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Sclerotinia;Sclerotinia_spermophila
DQ658238	Root;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Nemania;Nemania_diffusa
DQ104734	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_fluxuum
GQ458022	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces;Galactomyces_geotrichum
EF192226	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Debaryomyces;Debaryomyces_hansenii
GQ254804	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_kudriavzevii
DQ667978	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Debaryomyces;Debaryomyces_hansenii
