Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Unknown;Other;Other;Other;Other	0.0	2.95820354215e-06	7.81000852593e-06	0.0
k__Archaea;Other;Other;Other;Other	0.0	7.39550885538e-07	6.50834043827e-07	0.0
k__Archaea;p__Euryarchaeota;Other;Other;Other	0.0	0.0	5.85750639444e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Bacteria;Other;Other;Other;Other	4.59035306701e-06	4.21544004757e-05	0.000102180944881	2.36390061111e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other	0.0	1.47910177108e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	0.0	3.69775442769e-06	0.0	2.62655623457e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	5.12589425816e-05	0.012082042817	5.72733958568e-05	0.0112399096465
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	7.65058844501e-07	0.0	2.60333617531e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.0	0.0	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	7.65058844501e-07	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	3.060235378e-06	0.000127202752313	5.85750639444e-06	0.000103311211893
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000265475419042	0.0396377088122	0.000250571106873	0.0371447582693
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	3.82529422251e-06	5.91640708431e-06	1.30166808765e-06	1.75103748971e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.000123939532809	4.14148495901e-05	9.69742725302e-05	3.15186748148e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	9.33371790291e-05	0.000197460086439	6.7686740558e-05	0.000127825736749
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0003060235378	0.000681126365581	0.000218029404682	0.000538444028087
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.00156225016047	0.0240960469526	0.00120469381512	0.0228939396592
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	7.39550885538e-07	0.0	8.75518744856e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.00913556766219	0.0137512091657	0.00861639190623	0.013574918139
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.663810191961	0.476239709149	0.680963755052	0.469046910294
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	0.00109097391226	0.00130678641475	0.000771889175979	0.00119158101175
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	4.74336483591e-05	0.000181189966957	5.46700596815e-05	0.000114692955576
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	1.530117689e-06	2.29260774517e-05	6.50834043827e-07	1.75103748971e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	2.2951765335e-06	1.47910177108e-06	1.95250213148e-06	8.75518744856e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	1.14758826675e-05	0.000197460086439	1.04133447012e-05	0.000197867236338
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.000139240709699	0.0103300467692	0.000117800961933	0.0098119385736
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.000163722592723	0.00313569575468	0.000124960136415	0.0023227512301
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0905936780127	0.0477039903208	0.0867503205358	0.0503519585354
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	1.530117689e-06	0.0	1.30166808765e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0175183174214	0.0253614185178	0.0169574810119	0.0236477612986
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.0	5.17685619877e-06	0.0	7.00414995885e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	7.65058844501e-07	2.21865265661e-06	6.50834043827e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	1.530117689e-06	0.0	1.95250213148e-06	3.50207497943e-06
k__Bacteria;p__Proteobacteria;Other;Other;Other	7.65058844501e-06	1.55305685963e-05	3.90500426296e-06	9.63070619342e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	1.14758826675e-05	7.39550885538e-07	4.55583830679e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other	2.2951765335e-06	7.39550885538e-07	1.30166808765e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	1.47910177108e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	2.67770595575e-05	3.69775442769e-06	2.9938366016e-05	6.12863121399e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	0.0	4.37759372428e-06
