#Sample	OTU	Abundance
blast_100.0	1	4.00860513903e-05
blast_100.0	4	0.0816419246649
blast_100.0	6	0.0179852750571
blast_100.0	8	2.67240342602e-05
blast_100.0	9	0.138417135451
blast_100.0	22	1.33620171301e-05
blast_100.0	23	0.0703242961557
blast_100.0	36	0.000146982188431
blast_100.0	38	2.67240342602e-05
blast_100.0	40	0.0123064177768
blast_100.0	43	1.33620171301e-05
blast_100.0	44	0.000387498496773
blast_100.0	46	1.33620171301e-05
blast_100.0	50	4.00860513903e-05
blast_100.0	60	0.00249869720333
blast_100.0	62	2.67240342602e-05
blast_100.0	66	0.027418859151
blast_100.0	69	2.67240342602e-05
blast_100.0	70	0.00624006199976
blast_100.0	71	6.68100856505e-05
blast_100.0	73	5.34480685204e-05
blast_100.0	75	1.33620171301e-05
blast_100.0	78	1.33620171301e-05
blast_100.0	82	0.00569221929743
blast_100.0	87	0.0588730474752
blast_100.0	105	2.67240342602e-05
blast_100.0	108	0.000213792274082
blast_100.0	110	1.33620171301e-05
blast_100.0	112	0.00203102660378
blast_100.0	113	0.000106896137041
blast_100.0	120	8.01721027806e-05
blast_100.0	121	0.0148452010315
blast_100.0	128	4.00860513903e-05
blast_100.0	129	0.0459653389276
blast_100.0	132	0.139018426222
blast_100.0	133	0.00557196114325
blast_100.0	134	1.33620171301e-05
blast_100.0	137	1.33620171301e-05
blast_100.0	138	0.0441080185465
blast_100.0	140	0.000587928753725
blast_100.0	143	1.33620171301e-05
blast_100.0	145	2.67240342602e-05
blast_100.0	146	4.00860513903e-05
blast_100.0	148	0.0214193134596
blast_100.0	151	0.00974091048785
blast_100.0	164	1.33620171301e-05
blast_100.0	167	0.0278731677334
blast_100.0	169	0.0751078982883
blast_100.0	170	0.000334050428253
blast_100.0	173	0.0129077085477
blast_100.0	179	1.33620171301e-05
blast_100.0	182	5.34480685204e-05
blast_100.0	186	0.0286615267441
blast_100.0	190	0.0338059033392
blast_100.0	193	0.0107697858069
blast_100.0	195	0.00952711821377
blast_100.0	197	0.000240516308342
blast_100.0	198	1.33620171301e-05
blast_100.0	205	2.67240342602e-05
blast_100.0	206	0.00207111265517
blast_100.0	209	1.33620171301e-05
blast_100.0	214	2.67240342602e-05
blast_100.0	219	2.67240342602e-05
blast_100.0	220	5.34480685204e-05
blast_100.0	221	0.00996806477906
blast_100.0	224	0.0155934739908
blast_100.0	229	0.000227154291212
blast_100.0	230	0.00104223733615
blast_100.0	231	0.0109167679953
blast_100.0	234	0.0493459292615
blast_100.0	237	1.33620171301e-05
blast_100.0	238	0.00479696414971
blast_100.0	240	0.000187068239821
blast_100.0	243	0.000187068239821
blast_100.0	244	9.71873967384e-05
blast_100.0	247	0.0926876202694
blast_100.0	249	0.0193111357319
blast_100.0	251	1.94374793477e-05
blast_100.0	252	0.134905825413
blast_100.0	260	9.71873967384e-06
blast_100.0	266	0.0703248002799
blast_100.0	279	0.00012634361576
blast_100.0	281	3.88749586954e-05
blast_100.0	283	0.059653624118
blast_100.0	286	9.71873967384e-06
blast_100.0	287	0.000621999339126
blast_100.0	289	1.94374793477e-05
blast_100.0	293	4.85936983692e-05
blast_100.0	299	2.91562190215e-05
blast_100.0	303	0.00332380896845
blast_100.0	305	1.94374793477e-05
blast_100.0	309	0.0255116916438
blast_100.0	313	0.00653099306082
blast_100.0	314	5.8312438043e-05
blast_100.0	318	1.94374793477e-05
blast_100.0	320	1.94374793477e-05
blast_100.0	325	0.0050148696717
blast_100.0	330	0.00826092872276
blast_100.0	348	9.71873967384e-06
blast_100.0	349	2.91562190215e-05
