Taxon	EUK.Mock.1
NOHIT;Other;Other;Other;Other	0.282772504492
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples	0.0120506862588
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.016133432423
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.0750604415763
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.000780801685779
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Capnobotryella	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.0187674622064
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	0.0379300288803
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples	0.0176762212961
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.00037628996905
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Lachancea	8.46652430363e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Mycogloea	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.000169330486073
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Peziza	0.000122294239941
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Phaeosphaeria	0.0472808346112
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.253017375189
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	0.000329253722919
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0165003151428
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Unclassified_capnodiales	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma	0.00143930913162
Root;k__Eukaryota;p__Fungi;c__Environmental_samples;g__Environmental_samples	0.0011476844056
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.208427013857
Root;k__Eukaryota;p__Metazoa;c__Annelida;g__Dysponetus	2.82217476788e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00668855419987
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Sus	0.00216366732204
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000865466928815
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Solanum	1.88144984525e-05
