Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
k__Archaea;Other;Other;Other;Other	0.0	2.95820354215e-06	8.46084256975e-06	8.75518744856e-07
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae	0.0	0.0	5.85750639444e-06	0.0
k__Bacteria;Other;Other;Other;Other	2.2951765335e-06	9.614161512e-06	1.95250213148e-06	4.37759372428e-06
k__Bacteria;p__Actinobacteria;Other;Other;Other	0.0	2.29260774517e-05	8.52592597414e-05	1.40082999177e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	0.0	7.39550885538e-07	0.0	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	5.12589425816e-05	0.012082042817	5.72733958568e-05	0.0112399096465
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	7.65058844501e-07	0.0	2.60333617531e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	0.0	4.43730531323e-06	0.0	1.75103748971e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.0	0.0	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	7.65058844501e-07	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	3.060235378e-06	0.000127202752313	5.85750639444e-06	0.000103311211893
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000265475419042	0.0396377088122	0.000250571106873	0.0371447582693
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	7.65058844501e-07	0.0	1.30166808765e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	1.530117689e-05	1.47910177108e-05	2.79858638846e-05	7.00414995885e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	3.13674126245e-05	4.06752987046e-05	2.86366979284e-05	2.71410810905e-05
