Taxon	Even1	Even3	Even4
k__Bacteria;Other;Other;Other	0.00708185304567	0.00678272407009	0.00662958643581
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);Other	0.00031370334643	0.000423205380427	0.000654884722347
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales	0.127473354822	0.131491055497	0.128662420382
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Coriobacteriales	0.0120775788376	0.0119526925013	0.0604826410693
k__Bacteria;p__Bacteroidetes;Other;Other	0.00030586076277	0.000251635631605	0.000403696061721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.169156686979	0.164775586769	0.178236296761
k__Bacteria;p__Firmicutes;Other;Other	0.000784258366076	0.00081209681109	0.000735623934691
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	7.84258366076e-06	2.28759665096e-05	1.79420471876e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0364836991899	0.0456032392369	0.0397954606621
k__Bacteria;p__Firmicutes;c__Clostridia;Other	6.27406692861e-05	4.57519330192e-05	2.69130707814e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.382027935283	0.345667291943	0.341490984121
k__Bacteria;p__Proteobacteria;Other;Other	0.00041565693402	0.000560461179485	0.000627971651565
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	7.84258366076e-06	1.14379832548e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.00178026649099	0.00142974790685	0.00136359558626
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	1.56851673215e-05	0.0	8.97102359379e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.115591840576	0.126584160681	0.129451870458
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	7.84258366076e-06	1.14379832548e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	5.48980856253e-05	3.43139497644e-05	2.69130707814e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.00010195358759	0.000217321681841	0.000134565353907
k__Bacteria;p__Tenericutes;Other;Other	1.56851673215e-05	2.28759665096e-05	3.58840943752e-05
k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales	0.146224972355	0.163288648945	0.111204808469
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
