Taxon	Even1	Even3	Even4
k__Bacteria;Other;Other;Other;Other;Other	0.00708185304567	0.00678272407009	0.00662958643581
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);Other;Other;Other	0.00031370334643	0.000423205380427	0.000654884722347
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales;Other;Other	0.000752888031433	0.000640527062268	0.000493406297659
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.000282333011787	0.000366015464153	0.000233246613439
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.126438133779	0.130484512971	0.127935767471
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Coriobacteriales;f__Coriobacteriaceae;Other	3.92129183038e-05	2.28759665096e-05	0.000287072755001
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.0120383659193	0.0119298165347	0.0601955683143
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	0.00030586076277	0.000251635631605	0.000403696061721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.0010587487942	0.0010637324427	0.00110343590204
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	7.84258366076e-06	2.28759665096e-05	8.97102359379e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.135911974841	0.134018849796	0.139723692473
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;Other	0.00996008124917	0.0101111771972	0.0142998116085
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.000290175595448	0.000400329413918	0.000475464250471
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0100934051714	0.0105458205609	0.014111420113
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;Other	4.70555019646e-05	3.43139497644e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.0117874032421	0.00857848744109	0.00851350139051
