Taxon	Even4	Even1	Even3
NOHIT;Other;Other;Other	9.71873967384e-06	8.85872983532e-06	0.0
k__Bacteria;Other;Other;Other	3.88749586954e-05	3.54349193413e-05	4.00860513903e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.0	1.77174596706e-05	1.33620171301e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	9.71873967384e-06	1.77174596706e-05	6.68100856505e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.135022450289	0.128362995314	0.138470583519
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.059653624118	0.0120567313059	0.0123064177768
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.178076467044	0.172080827051	0.170753216906
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.0	1.77174596706e-05	2.67240342602e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	8.85872983532e-06	5.34480685204e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0407409567127	0.0382785716184	0.0480364515827
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.34178863685	0.38513327959	0.347479255468
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.108500009719	0.143360824925	0.151792514598
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	6.80311777169e-05	7.97285685178e-05	9.35341199107e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0193791669096	0.017053054933	0.0179852750571
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	0.0	1.77174596706e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	1.94374793477e-05	1.77174596706e-05	2.67240342602e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	1.94374793477e-05	3.54349193413e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.116420782553	0.103213061311	0.112494822218
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	0.0	2.67240342602e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	4.85936983692e-05	2.65761895059e-05	2.67240342602e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales	1.94374793477e-05	7.08698386825e-05	8.01721027806e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000184656053803	7.97285685178e-05	0.000187068239821
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0	2.65761895059e-05	4.00860513903e-05
