Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples	0.0119942427635
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.016133432423
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.143658102934
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ajellomyces	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus	0.000131701489168
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0653333458763
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Cryptococcus	8.46652430363e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples	0.0121259442526
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.000846652430363
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Phaeosphaeria	0.000385697218276
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.246150083254
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Scheffersomyces	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.208238868872
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.0022201108174
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Gorilla	2.82217476788e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00662270345528
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis	6.58507445838e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Oryza	0.000865466928815
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Solanum	1.88144984525e-05
Unassigned;Other;Other;Other;Other	0.284879728319
