Feature ID	Taxon	Confidence
0d13dd21c689329df5d87a55b12d018d	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__ramosum	0.9991885511744525
2af48651d110e16bbb616be32eee8805	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8250963774096376
e16fabd3426be0386af6653c4f05f8d5	k__Bacteria	0.9999997476943525
bbd8d213e49205442b7612338f404186	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8330289343931728
b4c04e915103285beeea2ceec4dab37a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9398504395321889
6dc4727189f2bc5fb207ea74661058c5	k__Bacteria	0.9999998251501251
9b8f0d83faa2a954da84393a42117591	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9993947167699683
f9407cb209761a7f36adff66fb4f94e9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.802056166194351
2d0fb26eb9188dd8ca3d7a13491bb6e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7984618222467419
9b4935cfba63d998bfba3629fd7fa54f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8216643082387544
514b00ebe859de1ff3ba60b3e28f685b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9769323613087295
05be659c231b0fa4d1702965760f6378	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9161773123157917
d60c46784ddea0e0d904a38525574ab8	k__Bacteria	0.9999997576309042
a402f3090b851dd47451bd7f1c692e85	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9751033457648977
13014eb4cd2b32559a66339a42df29dd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.8866381955436632
f7926bf66700b40da184463c0a125c34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.8421477253054439
99092001133fe2149a63612e716c0245	k__Bacteria; p__Firmicutes	0.7295846491507846
e9bc31ce7b08525d2c98ad58186d56c5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.7118103726084382
5bf1d7bff7d1bd949abcadf3e53bb6ee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7017420778663771
f3b8b2ad68fb7f9e8fcf91a47b7639d6	k__Bacteria; p__Firmicutes	0.8230470872548672
354ddaeb1ee1a22c426e1a6e498ee752	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	0.7461684439635606
cb0f9629e629e8ebefff8fcb146388c4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7643730907076994
8565b42ce22b3a675a3368940bce6da1	k__Bacteria	0.9999998880390811
5daeff2559d9ce3ec7f8f562038419e5	k__Bacteria	0.9999998288319187
cdd599cefc2b4bbe53808c122333b4dc	k__Bacteria	0.9999999297943211
1675f21643d176884486abfe06410cd5	k__Bacteria	0.9999996895948507
7f10e88d8bc29b11de36363facded0e5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8402093217646717
