Taxon	MockHiSeq.even
k__Bacteria;Other;Other	4.81963162794e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0405204187499
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.000766067764021
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.345357045921
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Chlamydiae;c__Chlamydiia	7.6099446757e-06
k__Bacteria;p__Firmicutes;Other	5.07329645047e-06
k__Bacteria;p__Firmicutes;c__Bacilli	0.0913472392389
k__Bacteria;p__Firmicutes;c__Clostridia	0.374706065887
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00387092519171
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000172492079316
k__Bacteria;p__Proteobacteria;Other	4.3123019829e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	6.34162056309e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.1240623914
k__Bacteria;p__Tenericutes;c__Mollicutes	1.26832411262e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0189969585588
