Taxon	Even1	Even3	Even4
Unclassified;Other;Other;Other	2.35277509823e-05	1.14379832548e-05	1.79420471876e-05
k__Bacteria;Other;Other;Other	0.0338015355779	0.0331015235394	0.03180227864
k__Bacteria;p__Actinobacteria;Other;Other	2.35277509823e-05	3.43139497644e-05	8.97102359379e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.000188222007858	0.000217321681841	0.000161478424688
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.127010642386	0.130930594318	0.128016506683
k__Bacteria;p__Bacteroidetes;Other;Other	0.000933267455631	0.00114379832548	0.00114829102001
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.167564642496	0.163345838862	0.176693280703
k__Bacteria;p__Firmicutes;Other;Other	0.00229003442894	0.00244772841653	0.00198259621423
k__Bacteria;p__Firmicutes;c__Bacilli;Other	7.84258366076e-06	1.14379832548e-05	1.79420471876e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__	0.0	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0364052733533	0.0455002973876	0.0396878083789
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.0330251197955	0.0274969117445	0.0308872342334
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.324557482217	0.293898979732	0.287799407912
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales	0.0122814860128	0.0121013862836	0.0612990042164
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.144766251794	0.161813149106	0.109814299812
k__Bacteria;p__Proteobacteria;Other;Other	0.0011999153001	0.00132680605756	0.000986812595317
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	7.84258366076e-06	1.14379832548e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0196535146539	0.0218922999497	0.0222122544182
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	1.56851673215e-05	0.0	8.97102359379e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0960716498443	0.104428787116	0.107266529111
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	5.48980856253e-05	3.43139497644e-05	2.69130707814e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.00010195358759	0.000217321681841	0.000134565353907
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
