Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other	0.0146000507991
Root;k__Eukaryota;p__Alveolata;Other	9.40724922625e-05
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa	2.82217476788e-05
Root;k__Eukaryota;p__Euglenozoa;Other	1.88144984525e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida	0.000178737735299
Root;k__Eukaryota;p__Fungi;Other	0.000169330486073
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota	0.0161710614199
Root;k__Eukaryota;p__Fungi;c__Dikarya	0.48255425631
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis	0.208417606608
Root;k__Eukaryota;p__Metazoa;Other	0.267165878026
Root;k__Eukaryota;p__Metazoa;c__Arthropoda	0.000743172688874
Root;k__Eukaryota;p__Metazoa;c__Chordata	0.00895570126339
Root;k__Eukaryota;p__Rhizaria;c__Foraminifera	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta	0.000884281427268
