dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	692586	Unassigned	k__Archaea; p__Euryarchaeota; c__Halobacteria	underclassification	0
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	47778	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Desulfurococcales; f__Desulfurococcaceae; g__Thermogladius; s__cellulolyticus	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota	overclassification	2
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	64372	k__Archaea; p__Euryarchaeota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Thermococcus; s__fumicolans	k__Archaea; p__Euryarchaeota; c__Methanopyri	overclassification	2
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	1134675	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__D168	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	overclassification	2
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	1137725	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__thermophila	k__Bacteria; p__Spirochaetes; c__Brachyspirae	overclassification	2
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	3772088	Unassigned	k__Bacteria; p__Planctomycetes; c__Planctomycetia	underclassification	0
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	4390966	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__Robiginitomaculum; s__antarcticum	k__Bacteria; p__Firmicutes; c__Clostridia	misclassification	1
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	557548	k__Archaea; p__Euryarchaeota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Thermococcus; s__fumicolans	k__Archaea; p__Euryarchaeota; c__Archaeoglobi	overclassification	2
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	4439195	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Arthrospira; s__platensis	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae	overclassification	2
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	4348329	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Micromonospora; s__chalcea	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia	overclassification	2
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	109364	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Marinilabiaceae; g__Alkaliflexus; s__imshenetskii	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia	overclassification	2
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	4476741	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__selenatarsenatis	k__Bacteria; p__Chloroflexi; c__Thermobacula	misclassification	1
B1-REF	2	2	sortmerna	1.0:0.8:1:0.9:1.0	1521670	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__Byssovorax; s__cruenta	k__Bacteria; p__Verrucomicrobia; c__Methylacidiphilae	misclassification	1
