Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other;Other	0.000541544913079	0.000343179506825	0.000784746572623	0.000607033569371
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	8.67860437627e-07	0.0	5.38419603858e-06	4.14829318477e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	5.03359053824e-05	8.66499751451e-05	0.0139962176023	0.0123854206853
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.0	1.14013125191e-06	0.0	4.14829318477e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	7.81074393865e-06	3.42039375573e-06	0.000107683920772	0.000124448795543
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000357558500302	0.000356861081848	0.0450387998627	0.04380874156
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000288129665292	0.000291873600489	0.000162871930167	0.000128597088728
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.00202558626142	0.00186411459687	0.00121952040274	0.00103983882498
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.0113741788955	0.0109988461872	0.0165685172597	0.0160829326774
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	1.21500461268e-05	2.05223625344e-05	2.69209801929e-05	2.76552878985e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.00144064832646	0.00123932267083	0.0237968004415	0.0228349712178
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	8.41824624498e-05	8.20894501375e-05	0.000109029969781	0.000121683266753
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.652424498312	0.670046015697	0.467205534954	0.465569857949
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	6.07502306339e-06	1.2541443771e-05	6.73024504822e-06	4.14829318477e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	0.00018658999409	0.000171019687786	0.000269209801929	0.000257194177456
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.000100671810765	0.000159618375267	0.0103161196099	0.0100775869102
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.000232586597284	0.000176720344046	0.00425755301751	0.00303101955367
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.10506405244	0.100565277075	0.071039082533	0.0735782762182
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	3.47144175051e-06	2.28026250382e-06	2.69209801929e-06	5.53105757969e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	1.56214878773e-05	1.59618375267e-05	2.2882833164e-05	1.7975937134e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0182172584462	0.0181155454616	0.0271848057988	0.0240601004717
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.0	0.0	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;Other;Other;Other	0.000233454457722	0.000176720344046	7.13405975112e-05	4.97795182172e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	8.24467415746e-05	6.95480063665e-05	9.42234306751e-06	1.10621151594e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	3.29786966298e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
