Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	0.000541544913079	0.000343179506825	0.000784746572623	0.000607033569371
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141092857191	0.0125181660672
k__Bacteria;p__Bacteroidetes;Other;Other	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000357558500302	0.000356861081848	0.0450387998627	0.04380874156
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000288129665292	0.000291873600489	0.000162871930167	0.000128597088728
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00202558626142	0.00186411459687	0.00121952040274	0.00103983882498
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.665337393763	0.682386796368	0.507706803605	0.504637100398
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	6.07502306339e-06	1.2541443771e-05	6.73024504822e-06	4.14829318477e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.105583900842	0.101072635482	0.0858819649623	0.0869440768596
k__Bacteria;p__Firmicutes;c__Clostridia;Other	3.47144175051e-06	2.28026250382e-06	2.69209801929e-06	5.53105757969e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0182328799341	0.0181315072991	0.0272076886319	0.0240808419376
k__Bacteria;p__Proteobacteria;Other;Other	0.000233454457722	0.000176720344046	7.13405975112e-05	4.97795182172e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	8.24467415746e-05	6.95480063665e-05	9.42234306751e-06	1.10621151594e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.64501383803e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0749076379529	0.0715477965823	0.0102407408654	0.0111506120807
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	8.67860437627e-07	0.0	1.07683920772e-05	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	8.67860437627e-07	2.28026250382e-06	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00132522288826	0.00138525947107	0.0210522065108	0.0194651743873
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	8.67860437627e-07	1.14013125191e-06	2.69209801929e-06	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00150747358016	0.001642929134	0.0247659557284	0.0248745487003
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000314165478421	0.000285032812977	0.000107683920772	9.54107432497e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0554441319183	0.0495295818455	0.00869413055329	0.00807534406635
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0272751178338	0.0256506729055	0.173089788199	0.19318463085
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other	1.73572087525e-06	0.0	8.07629405787e-06	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000597087981088	0.000676097832382	0.0760100415256	0.0659481822871
