Taxon	Even3
Root;k__Bacteria;Other;Other;Other	0.0931375013138
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.00148519149831
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.00381122987566
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.103643517482
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales	0.0104511783281
Root;k__Bacteria;p__Bacteroidetes;Other;Other	0.000566657679354
Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.193554725879
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.00180050907795
Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0357268527193
Root;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.279261699882
Root;k__Bacteria;p__Proteobacteria;Other;Other	0.000744880659151
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.209603933701
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	0.000795148679094
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.00214781539755
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.000502680199427
Root;k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales	0.0536359772789
Unassignable;Other;Other;Other;Other	0.00913050034959
