Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unclassified;Other;Other;Other	1.64893483149e-05	3.42039375573e-06	0.0	0.0
k__Archaea;p__Euryarchaeota;Other;Other	2.60358131288e-06	3.42039375573e-06	1.34604900964e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458004667353	0.0443989912119	0.00379855030522	0.00335596918648
k__Bacteria;Other;Other;Other	0.00330481254648	0.00286971036106	0.00272978739156	0.002177853922
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141052475721	0.0125112522453
k__Bacteria;p__Bacteroidetes;Other;Other	8.67860437627e-07	0.0	2.15367841543e-05	1.65931727391e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.00035495491899	0.000355720950596	0.0449270777949	0.0437299239894
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.00128964061031	0.00113101020189	0.000382277918739	0.000297294344908
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00555777824257	0.00535633662147	0.00615279002308	0.00559328197746
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.660000052072	0.677375919516	0.502955250601	0.500392013706
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.104178834793	0.0996451911544	0.0846435998735	0.0857466028936
k__Bacteria;p__Firmicutes;c__Clostridia;Other	6.07502306339e-06	3.42039375573e-06	6.73024504822e-06	6.91382197462e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.018012443383	0.0179468060363	0.0269505932711	0.0238706617496
k__Bacteria;p__Proteobacteria;Other;Other	0.000368840685992	0.000319236750535	0.000247673017775	0.000239218240322
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	0.000511169797762	0.000437810400733	8.21089895883e-05	6.77554553512e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.64501383803e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0742836462983	0.0710381579127	0.0101451713857	0.011060732395
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	4.33930218814e-06	3.42039375573e-06	5.92261564244e-05	5.3927811402e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	8.67860437627e-07	2.28026250382e-06	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00131394070257	0.00137955881481	0.0209552909821	0.0193573187645
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	2.60358131288e-06	2.28026250382e-06	3.90354212797e-05	2.48897591086e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00149619139447	0.00162924755898	0.0245909693572	0.0247279756744
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000589277237149	0.000516479457115	0.00030286102717	0.00027793564338
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0550310303499	0.0491807016824	0.00860529131866	0.00800482308221
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0271588245351	0.0255651630616	0.172854229622	0.192956474725
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other	0.0	0.0	9.42234306751e-06	5.53105757969e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000589277237149	0.000666976782367	0.0754191260104	0.0655153770315
